26,3954,3
26,4689,7
26,7640,4
27,21,1
27,364,3
27,517,1
27,535,1
27,649,1
27,705,2
27,732,2
27,780,1
27,1045,1
27,1121,3
27,1173,1
27,1858,1
27,2000,8
27,2001,83
27,2009,3
27,2068,1
27,2128,1
27,2214,1
27,2656,1
27,2732,1
27,2883,1
27,2944,1
27,3074,6
27,3433,1
27,4178,1
27,4230,1
27,5552,3
27,5553,1
27,5554,2
27,5722,2
27,5784,3
27,5787,6
27,5962,1
27,7412,5
27,7547,1
27,7894,1
28,6,1
28,141,1
28,308,3
28,1601,10
28,2008,1
28,2077,3
28,2145,3
28,2656,1
28,4287,2
28,4482,2
28,6830,1
29,25,12
29,1086,2
29,2523,1
29,4728,1
29,8780,1
29,10088,1
30,6,7
30,936,1
30,1101,2
30,1321,45
30,1463,3
30,1675,2
30,1934,3
30,2494,1
31,5,5
31,21,2
31,26,9
31,40,1
31,195,53
31,847,4
31,1121,1
31,1255,6
31,1452,2
31,1479,1
31,1866,5
31,2182,1
31,2421,2
31,2720,1
31,4681,4
31,5138,3
31,5358,1
31,5444,1
31,5562,1
31,6050,1
31,7869,1
32,27,169
32,257,235
33,28,5
33,101,1
33,124,3
33,176,1
33,275,2
33,877,1
33,886,1
33,2193,1
33,2218,1
33,2613,1
33,3962,3
33,8740,1
33,9391,1
34,13,1
34,29,1
34,67,1
34,175,6
34,228,4
34,236,1
34,509,1
34,517,1
34,554,2
34,712,1
34,740,65
34,1197,1
34,2233,6
34,6546,1
34,7325,1
35,5,2
35,29,2
35,40,6
35,711,1
35,1101,2
35,2059,1
35,2288,1
35,2915,1
35,3882,1
35,5594,2
36,30,1323
36,261,2
36,270,1
36,284,2
36,736,1
36,757,2
36,1053,1
36,2807,1
36,3236,2
36,3768,1
36,4193,1
36,4387,1
36,6625,1
36,6638,1
36,7408,1
36,8038,2
36,8205,2
36,8206,4
37,31,49
38,6,7
38,23,3
38,29,8
38,105,1
38,175,1
38,320,1
38,345,2
38,462,1
38,469,1
38,564,3
38,653,2
38,743,1
38,842,1
38,877,1
38,998,2
38,1028,2
38,1059,2
38,1101,3
38,1174,2
38,1175,2
38,1343,2
38,1409,10
38,1415,1
38,1538,2
38,1555,1
38,1751,2
38,1798,9
38,1847,1
38,1848,1
38,2040,1
38,2481,11
38,2778,1
38,2799,1
38,2866,1
38,2951,1
38,3074,1
38,3141,2
38,3258,2
38,3429,1
38,3653,1
38,4104,2
38,5134,1
38,5482,1
38,5555,1
38,6719,1
38,7486,1
38,8244,5
38,9230,1
39,32,128
39,335,10
39,420,26
39,1353,1
39,1443,11
39,1543,2
39,2219,2
39,2918,3
39,3505,3
39,3795,5
39,4139,3
39,4592,14
39,6528,19
39,6906,1
39,7419,1
39,8391,1
39,8488,9
39,8663,8
39,8694,80
39,8799,33
39,8941,1
39,9885,3
39,9935,3
40,33,176
41,34,96
41,464,1
41,1154,15
41,1365,1
41,2826,1
41,3492,2
41,3593,1
42,35,1
42,345,1
42,1453,1
42,1803,4
42,2089,4
42,2663,1
42,3074,1
42,6035,1
43,36,2
43,397,22
43,1027,27
43,1829,1
43,3139,1
44,5,1
44,37,1
44,511,1
44,705,1
44,1000,1
44,1582,1
44,1694,1
44,1696,1
44,2125,1
44,2595,1
44,2733,1
44,2736,1
44,2778,1
44,4003,1
44,5779,2
44,6176,1
44,7399,2
44,10081,1
45,5,2
45,38,1
45,73,1
45,165,2
45,204,41
45,260,1
45,325,1
45,426,2
45,503,26
45,539,2
45,742,5
45,769,1
45,835,1
45,936,2
45,1155,1
45,1174,1
45,1361,2
45,1442,1
45,1639,2
45,2018,1
45,2190,1
45,2675,1
45,2987,1
45,3399,1
45,3638,1
45,3672,1
45,3973,5
45,4854,2
45,4888,3
45,5508,1
45,6003,1
45,6323,1
45,7176,1
45,7326,1
45,7875,2
45,7925,1
45,8708,1
45,9459,1
45,9898,1
45,10010,1
45,10630,1
46,5,2
46,39,3
46,40,3
46,113,1
46,311,1
46,363,40
46,476,2
46,568,2
46,643,1
46,691,2
46,859,13
46,916,1
46,1231,17
46,1302,16
46,1346,1
46,1765,13
46,1779,2
46,1819,8
46,2231,7
46,2392,1
46,2399,2
46,2415,6
46,2692,3
46,2825,8
46,2827,1
46,2961,19
46,2969,1
46,3390,15
46,3558,2
46,4024,4
46,4027,1
46,4900,4
46,5125,3
46,5403,1
46,6094,2
46,7214,1
46,7319,1
46,8164,1
46,8395,2
46,8937,2
46,9100,1
47,5,26
47,16,3
47,21,1
47,29,1
47,40,61
47,55,1
47,93,1
47,113,2
47,284,4
47,383,1
47,464,7
47,495,1
47,530,1
47,611,18
47,655,3
47,877,1
47,1015,1
47,1021,1
47,1101,1
47,1158,4
47,1171,1
47,1325,7
47,1344,1
47,1706,2
47,1957,1
47,2091,1
47,2131,5
47,2439,1
47,2521,4
47,2659,1
47,3037,1
47,3336,1
47,3607,1
47,3661,15
47,3691,1
47,4348,1
47,4438,1
47,4679,1
47,4838,1
47,5095,1
47,5798,1
47,5910,6
47,7239,1
47,7677,11
47,7703,1
47,7771,1
48,23,1
48,29,1
48,41,1
48,135,6
48,147,2
48,535,2
48,1101,2
48,2474,3
48,2929,16
48,5390,1
48,6665,1
49,5,27
49,21,2
49,22,6
49,40,28
49,157,3
49,311,1
49,464,2
49,472,1
49,625,1
49,653,1
49,692,1
49,706,2
49,1215,1
49,1298,4
49,1520,1
49,1746,1
49,1941,1
49,2609,1
49,2909,1
49,3198,1
49,4374,1
49,5198,1
49,7184,1
49,9241,3
49,9934,2
50,42,3
50,2474,1
50,3518,3
50,4189,5
51,5,2
51,6,1
51,16,1
51,20,1
51,21,1
51,40,9
51,43,1
51,262,1
51,381,1
51,440,1
51,495,4
51,509,1
51,530,2
51,539,3
51,643,1
51,1110,1
51,1192,2
51,1209,1
51,1234,1
51,1350,2
51,1667,1
51,2224,1
51,3055,1
51,3072,1
51,3648,1
51,4316,1
51,4468,1
51,4978,2
51,5315,6
51,6370,1
51,6771,1
51,8007,1
51,9019,1
51,9670,1
51,10606,1
52,44,11
53,45,114
53,363,2
53,373,1
53,535,1
53,1390,1
53,1983,1
53,2046,1
53,3115,1
53,3470,1
53,4900,1
53,6030,2
54,29,1
54,46,1
54,85,2
54,116,1
54,169,1
54,349,1
54,472,1
54,474,9
54,517,2
54,557,1
54,746,1
54,1101,1
54,1274,2
54,3499,1
54,3861,1
54,4468,5
54,4848,1
54,5084,2
54,5928,1
54,6484,1
54,6606,24
54,6761,1
54,9727,1
55,5,1
55,29,1
55,47,1
55,763,7
55,2095,1
55,2516,1
55,3029,1
55,5512,1
55,10014,1
56,48,1
56,236,3
56,676,2
56,2500,1
56,4512,1
56,4698,1
57,5,21
57,29,2
57,40,35
57,49,5
57,167,8
57,464,1
57,535,5
57,718,1
57,743,3
57,937,14
57,1700,1
57,2453,5
57,2575,3
57,2613,5
57,2648,3
57,2962,2
57,3157,4
57,3181,3
57,3981,1
57,4436,3
57,4449,5
57,5196,5
58,38,11
58,50,80
58,503,317
59,1,1
59,5,3
59,6,4
59,141,1
59,203,1
59,387,2
59,436,1
59,531,1
59,537,1
59,538,1
59,564,1
59,653,2
59,823,5
59,1028,1
59,1101,11
59,1289,3
59,1337,5
59,1384,2
59,1409,6
59,2195,1
59,2200,1
59,2535,2
59,2617,2
59,2879,1
59,3106,1
59,3465,4
59,3744,1
59,3752,4
59,4274,3
59,4341,2
59,4356,12
59,4514,2
59,4634,2
59,5415,1
59,5438,1
59,5489,26
59,5839,3
59,5880,2
59,6023,1
59,7517,3
59,7692,1
59,8635,3
60,51,6
60,1373,2
60,1723,1
60,2669,2
60,3279,1
60,3713,1
61,29,2
61,40,1
61,100,1
61,228,2
61,517,1
61,676,1
61,740,1
61,1051,1
61,1247,1
61,1280,1
61,3246,1
61,7703,1
62,6,2
62,1111,1
62,3374,1
62,4224,3
62,5584,1
62,6502,1
62,7040,1
63,5,1
63,242,1
63,464,2
63,865,1
63,1105,1
63,2631,1
63,2668,1
63,2918,1
63,4670,1
63,4966,1
63,4991,1
63,5745,1
64,40,1
64,52,1
64,676,1
64,2426,1
64,2575,1
65,53,95
65,83,6
65,426,31
65,617,5
65,727,8
65,752,8
65,832,1
65,1133,4
65,1303,2
65,1397,1
65,2102,2
65,2418,1
65,2591,2
65,3102,1
65,3161,1
65,3736,1
65,3853,2
65,4193,1
65,4572,1
65,5770,5
66,54,1
66,116,1
66,364,2
66,877,1
66,1197,1
66,2207,3
66,2781,1
66,2969,2
66,3106,1
66,5324,1
66,5358,2
66,6501,2
67,55,1
67,157,1
67,162,1
67,284,1
67,364,5
67,517,1
67,709,1
67,718,1
67,900,2
67,1129,1
67,1175,1
67,1248,1
67,1258,1
67,1385,1
67,1655,1
67,2138,1
67,2370,1
67,2454,1
67,2518,1
67,2768,1
67,2896,1
67,4668,1
67,7549,1
67,8447,2
67,9031,1
67,9317,1
67,9698,2
67,9798,1
67,10209,1
68,21,1
68,56,1
68,58,1
68,102,185
68,141,1
68,460,3
68,631,2
68,842,6
68,1047,1
68,1139,12
68,1209,1
68,1243,1
68,2016,1
68,4216,1
68,4463,14
68,5006,1
68,5187,14
68,5475,1
68,5578,1
68,5813,1
68,6176,1
68,6284,54
68,6294,1
68,7355,2
68,7990,1
68,8312,1
68,8881,1
68,9272,1
69,21,1
69,29,2
69,471,1
69,509,1
69,517,1
69,1104,1
69,3974,1
69,7735,1
69,8160,4
70,57,49
70,363,1
70,405,2
70,6717,14
71,5,6
71,16,1
71,40,19
71,136,1
71,464,2
71,495,1
71,535,6
71,1461,1
71,1718,1
71,5031,1
71,9779,1
72,5,127
72,16,10
72,40,322
72,113,33
72,169,26
72,312,4
72,464,7
72,655,6
72,750,2
72,2125,2
72,3878,1
72,4360,1
72,5910,1
72,10081,4
73,58,1
73,803,11
73,883,1
74,21,2
74,59,432
74,104,63
74,349,1
74,370,3
74,511,69
74,563,3
74,609,3
74,705,1
74,918,1
74,1042,2
74,1081,87
74,1108,2
74,1109,7
74,1128,1
74,1243,2
74,1245,1
74,1452,1
74,1564,3
74,1582,6
74,1686,1
74,1703,2
74,1894,2
74,1951,5
74,2199,4
74,2678,133
74,2732,1
74,2824,1
74,2930,1
74,2982,1
74,3114,2
74,3162,1
74,3510,5
74,3728,1
74,3932,4
74,4028,1
74,4278,1
74,4482,4
74,4707,2
74,4798,5
74,4857,1
74,4874,1
74,4897,6
74,4936,1
74,5246,2
74,5453,1
74,5475,1
74,7187,5
74,7195,4
74,7459,1
74,7624,1
74,7990,2
74,8160,3
74,8387,1
74,8538,3
74,8818,1
74,8881,2
74,10437,3
75,5,7
75,21,2
75,29,6
75,40,6
75,60,2
75,146,2
75,508,1
75,739,11
75,877,1
75,1077,1
75,1101,1
75,1343,1
75,1620,2
75,1652,4
75,1861,3
75,2202,1
75,2365,1
75,4104,3
75,4337,1
75,4635,2
75,5998,1
75,6742,1
76,13,1
76,61,2
76,793,1
76,900,1
76,1276,2
76,1751,3
76,2637,1
76,5195,1
76,7486,1
76,10773,11
77,62,3
77,742,1
77,835,1
77,946,1
77,2268,3
78,5,10
78,16,2
78,40,19
78,169,1
78,4677,2
79,5,6
79,40,15
79,364,1
79,655,2
79,1117,1
79,3074,1
80,21,1
80,63,1
80,381,11
80,472,1
80,509,1
80,676,1
80,900,1
80,1101,1
80,1129,1
80,1368,1
80,1673,1
80,1850,1
80,1989,1
80,7222,2
80,8501,4
80,10336,1
81,64,1
81,150,2
81,655,1
81,750,4
81,4639,1
82,21,231
82,65,511
82,167,648
82,679,272
82,850,436
82,918,449
82,1342,295
83,66,199
83,1843,11
83,2317,1
84,29,1
84,67,2
84,85,1
84,175,8
84,345,3
84,554,3
84,1240,1
84,1272,5
84,1394,12
84,3912,1
84,9744,2
85,6,3
85,68,1
85,998,1
85,1847,1
85,2405,1
85,5185,1
86,5,5
86,16,2
86,40,7
86,535,1
86,4966,1
87,69,55
87,75,7
87,1928,17
87,3091,5
87,4184,3
87,4612,1
87,4797,1
87,5888,7
88,40,5
88,312,1
89,70,3044
90,71,14
90,165,1
90,419,1
90,3456,1
90,3958,2
90,4185,1
90,4561,4
90,4952,5
90,7102,1
91,54,1
91,72,8
91,127,1
91,165,3
91,554,2
91,1175,1
91,1272,1
91,1451,1
91,2150,1
91,2871,1
91,3190,1
91,3499,1
91,3648,2
91,4809,1
91,6761,1
92,5,4
92,29,1
92,40,1
92,1047,2
92,5649,1
93,29,3
93,73,1
93,143,1
93,165,3
93,2771,1
93,7300,1
94,27,48
94,74,301
94,343,19
94,365,147
94,403,124
94,453,187
94,577,369
95,5,8
95,40,24
95,113,1
95,169,2
96,5,1
96,76,2
96,4503,1
96,6559,1
96,6946,1
96,7669,2
97,6,11
97,11,1
97,23,7
97,64,1
97,95,1
97,98,2
97,100,1
97,108,1
97,161,1
97,211,2
97,345,2
97,364,1
97,374,1
97,424,1
97,444,1
97,449,29
97,472,3
97,517,1
97,539,5
97,676,1
97,739,3
97,829,1
97,877,1
97,885,1
97,891,1
97,900,3
97,937,1
97,968,2
97,1101,15
97,1153,1
97,1269,2
97,1303,1
97,1407,10
97,1409,6
97,1494,1
97,1538,1
97,1910,1
97,2123,2
97,2152,2
97,2170,1
97,2333,1
97,2761,1
97,3119,1
97,3361,1
97,3720,5
97,3907,1
97,4104,3
97,4108,1
97,4118,1
97,4188,1
97,4350,23
97,5905,1
97,6940,1
97,7456,5
97,9007,2
97,9515,1
97,11160,1
98,77,1
98,150,1
98,228,1
98,364,1
98,508,1
98,554,1
98,1101,1
98,1575,1
98,1979,1
98,2029,1
98,2140,1
98,2327,6
98,2677,1
98,5390,3
99,78,10
99,5860,3
100,5,9
100,40,1
100,79,57
100,135,1
100,147,19
100,464,1
100,535,10
100,851,1
100,857,1
100,3249,4
100,3596,15
100,4392,2
100,5330,1
100,9766,1
101,6,1
101,80,1
101,100,3
101,110,1
101,233,4
101,456,34
101,617,52
101,643,1
101,737,2
101,1101,1
101,1531,2
101,2095,4
101,2276,5
101,3485,1
101,3810,1
101,4836,1
101,5296,1
101,5409,1
101,6651,1
101,7185,1
101,7375,1
101,7639,1
101,10572,1
102,21,2
102,81,1
102,135,1
102,359,46
102,395,11
102,699,108
102,761,1
102,796,2
102,1396,8
102,1403,4
102,2104,2
102,2870,1
102,2890,1
102,3317,1
102,3426,2
102,3751,2
102,4431,1
102,4495,3
102,5476,2
102,6439,1
102,6440,1
103,5,3
103,29,1
103,40,38
103,169,2
103,311,3
103,312,3
103,517,1
103,4887,1
104,5,1
104,29,1
104,82,1
104,165,1
104,1296,1
104,1803,1
104,2089,1
104,2663,1
104,3407,1
104,10992,1
105,84,7
105,284,1
105,569,1
105,676,1
105,885,1
105,998,1
105,1157,15
105,1263,1
105,1292,2
105,1691,1
105,1987,1
105,2091,3
105,2146,2
105,3317,27
105,3466,2
105,3632,1
105,3733,2
105,4213,1
105,4352,1
105,4737,1
105,5066,1
105,5320,1
105,5325,26
105,5327,7
105,5411,1
105,5865,1
105,6206,1
105,6367,3
105,6553,116
105,6651,1
105,6753,7
105,7402,13
105,7403,2
105,7456,2
105,7749,2
105,8347,1
105,8417,3
105,8617,7
105,8620,3
105,8720,10
105,8910,2
105,9071,2
105,9127,4
105,9745,1
105,9766,1
106,85,1
106,368,1
106,832,10
107,86,1
107,165,1
107,719,1
107,777,3
107,1101,1
107,3266,1
108,87,14
108,165,2
109,88,8
109,114,8
109,123,4
109,345,1
109,521,1
109,2501,1
109,2640,1
109,3054,7
109,3448,2
109,4062,3
110,89,6
110,509,1
110,972,11
110,1313,6
110,1931,7
110,3207,1
110,4253,1
110,4510,1
110,6831,3
110,8504,5
111,6,6
111,29,1
111,439,1
111,456,1
111,617,7
111,1047,1
111,1746,3
111,1848,1
111,3125,1
111,5961,1
111,6964,2
111,7710,13
112,8,6
112,40,1
112,65,2
112,90,89
112,111,7
112,346,2
112,757,1
112,1101,5
112,1821,13
112,2365,1
112,2681,1
112,2870,1
112,4656,2
112,5704,1
112,6177,1
112,6626,4
112,7063,2
112,7773,12
112,7940,5
112,8004,1
113,91,1
113,680,6
113,909,1
113,1101,1
113,1155,2
113,1715,1
113,1920,1
113,2334,1
113,2962,4
113,9224,1
113,10137,1
114,12,1
114,92,11
114,653,2
114,1136,37
114,1841,1
114,1989,1
114,2988,107
114,3168,1
114,3678,5
114,4935,3
114,9484,3
115,93,15
115,429,1
115,517,2
115,817,1
115,936,1
115,1121,1
115,1223,2
115,1350,1
115,1398,1
115,1527,1
115,1845,3
115,1930,1
115,2170,1
115,2871,1
115,3074,1
115,3204,5
115,5945,1
115,6675,2
115,7301,1
115,9257,1
116,94,1
116,126,10
116,1322,1
116,2346,14
116,3131,1
117,5,3
117,29,6
117,40,1
117,96,4
117,284,2
117,517,1
117,563,3
117,596,1
117,743,5
117,1146,14
117,1343,2
117,2170,4
117,2542,3
117,3448,1
117,4197,3
117,6063,1
117,9018,1
118,58,1
118,97,111
118,969,10
118,1313,3
118,1845,1
118,1882,4
118,3894,2
118,4126,1
118,4507,1
118,4947,1
118,5767,4
118,7681,1
119,98,1
119,654,1
119,1106,1
119,1549,1
119,2449,1
119,5622,1
120,5,2
120,40,8
120,169,2
121,99,60
121,553,22
121,991,39
121,1841,2
121,2025,4
121,4745,1
122,5,4
122,40,1
122,739,2
122,1015,1
123,6,22
123,21,2
123,100,16
123,203,8
123,1801,3
123,2681,1
123,4034,4
123,4634,1
123,5272,1
124,5,14
124,6,2
124,16,1
124,40,53
124,312,7
124,705,4
124,1344,2
124,5974,1
124,10081,1
125,101,1
125,1229,1
125,3419,1
125,7178,1
126,102,11
126,4463,3
126,6284,1
126,7536,1
127,5,7
127,16,1
127,40,43
127,312,1
127,464,5
127,3442,1
128,5,1
128,6,1
128,40,1
128,103,3
128,211,1
129,5,1
129,6,1
129,40,1
129,100,1
129,113,1
129,787,46
129,1991,4
129,2138,1
129,3847,1
129,5853,3
129,9517,1
130,43,3
130,3695,1
130,3707,1
130,9545,1
131,5,4
131,8,3
131,16,1
131,21,1
131,40,18
131,93,1
131,105,1
131,284,1
131,323,1
131,464,2
131,655,3
131,750,1
131,1021,1
131,1129,1
131,1296,1
131,1311,1
131,1429,1
131,1671,2
131,1742,1
131,2218,1
131,2566,1
131,2751,1
131,3480,1
131,3848,1
131,4285,1
131,4591,2
131,5315,1
131,6409,1
131,7229,1
131,7238,1
131,7239,1
131,7334,1
131,7677,2
131,9111,1
131,10605,1
132,40,2
132,284,1
132,655,1
133,106,4
133,284,1
133,998,1
133,1454,3
133,2653,4
133,3174,1
133,3986,2
134,6,40
135,8,1
135,10,15
135,107,45
135,277,3
135,582,20
135,1666,1
135,3797,5
135,4718,3
136,80,1
136,108,1
136,347,1
136,718,1
136,832,1
136,1179,1
136,1429,1
136,1487,1
136,1861,1
136,2310,1
136,2405,1
136,2415,1
136,2474,1
136,2613,1
136,2733,1
136,2948,1
136,3961,1
136,4071,1
136,5185,1
136,5618,1
136,5910,1
136,8656,1
136,9681,1
137,109,1
137,1661,17
137,1878,2
137,2221,2
137,2570,1
137,4714,3
138,6,2
138,279,53
138,426,12
138,2102,1
138,2539,1
138,3074,1
138,3581,11
138,3831,1
138,5190,1
138,6768,9
139,40,2
139,110,1
139,236,3
139,509,1
139,1339,4
139,2462,1
139,3155,1
139,3191,1
140,112,18
140,420,5
140,5028,4
140,5355,1
140,5867,1
141,113,1
141,311,1
141,1008,3
141,1941,2
142,115,48
142,516,5
142,4438,1
142,9122,2
142,10091,1
143,116,8
143,539,1
143,1565,2
143,3656,4
143,4454,1
144,40,1
144,117,6
144,130,91
144,148,43
144,186,45
144,1154,4
144,1227,7
144,1535,19
144,2356,1
144,3547,18
144,4174,12
144,5119,4
144,5869,1
144,6302,3
144,8431,3
145,118,38
145,144,55
145,1528,7
146,119,55
146,567,15
146,3828,1
146,4310,1
146,5099,1
146,5330,1
146,5369,4
146,6571,1
146,7683,4
146,7688,2
146,7821,34
146,8738,1
146,11000,3
147,6,47
147,23,20
147,40,6
147,368,2
147,676,1
147,1101,3
147,1397,1
147,2799,19
147,3416,1
147,3964,2
147,4464,1
147,7920,1
148,16,6
148,21,2
148,40,2
148,120,1
148,135,1
148,284,5
148,472,3
148,529,6
148,535,9
148,559,7
148,602,1
148,1018,3
148,1139,1
148,1565,1
148,1575,2
148,1754,1
148,1761,3
148,1769,1
148,1858,1
148,2052,1
148,2127,1
148,2325,3
148,2500,26
148,2697,1
148,2892,4
148,2918,1
148,3123,1
148,3913,1
148,4135,1
148,4471,1
148,4737,1
148,4810,1
148,5384,2
148,5829,2
148,6009,1
148,6431,1
148,6498,1
148,6540,1
148,6819,1
148,7216,2
148,7307,1
148,7366,4
148,8063,1
148,8390,3
148,8467,1
148,8914,2
148,8955,1
148,9970,1
148,11005,2
149,40,2
149,121,1
149,1149,1
149,3052,1
149,5979,1
150,5,1
150,6,7
151,122,1
151,554,1
151,962,2
151,2334,1
151,3303,2
152,29,51
152,993,1
152,1592,42
152,3244,1
152,4652,1
152,7359,21
153,65,1
153,125,4
153,349,1
153,352,8
153,539,4
153,613,1
153,626,1
153,662,1
153,865,1
153,909,4
153,1101,1
153,1242,2
153,1328,1
153,1527,1
153,1716,1
153,1816,1
153,1845,1
153,1910,1
153,2008,1
153,2355,1
153,3074,1
153,3141,1
153,3408,11
153,3519,1
153,3707,1
153,5190,1
153,5351,1
153,5449,1
153,5818,14
153,6688,4
