59,1496,1
59,3068,1
59,5944,1
59,9266,1
60,31,1
60,54,1
60,3778,1
60,3948,1
60,6876,1
61,3,2
61,55,1
61,72,1
61,92,1
61,134,2
61,136,1
61,152,1
61,166,6
61,170,1
61,179,1
61,291,2
61,322,4
61,325,1
61,327,4
61,328,1
61,342,2
61,376,1
61,394,2
61,407,1
61,423,6
61,459,1
61,527,1
61,673,1
61,698,1
61,699,2
61,713,5
61,727,4
61,773,1
61,824,2
61,838,1
61,877,1
61,885,2
61,899,1
61,924,1
61,928,1
61,931,1
61,937,2
61,1005,1
61,1009,1
61,1024,1
61,1047,4
61,1140,2
61,1186,5
61,1224,4
61,1236,1
61,1242,3
61,1262,1
61,1266,1
61,1270,1
61,1396,2
61,1421,1
61,1456,1
61,1483,2
61,1595,1
61,1631,1
61,1640,2
61,1645,1
61,1664,3
61,1718,2
61,1735,1
61,1768,1
61,1797,1
61,1878,2
61,1900,1
61,1907,1
61,1924,2
61,2021,1
61,2082,5
61,2123,1
61,2139,1
61,2172,1
61,2234,1
61,2287,2
61,2385,1
61,2458,1
61,2499,1
61,2526,1
61,2633,1
61,2794,2
61,3009,1
61,3017,1
61,3061,1
61,3105,1
61,3138,5
61,3169,2
61,3211,2
61,3306,1
61,3322,1
61,3478,2
61,3487,1
61,3497,1
61,3508,1
61,3583,1
61,3641,1
61,3680,2
61,3693,1
61,3737,1
61,3750,1
61,3778,1
61,3994,1
61,4009,1
61,4124,4
61,4127,1
61,4178,1
61,4255,1
61,4508,1
61,4522,2
61,4530,1
61,4716,1
61,5068,3
61,5321,1
61,5356,1
61,5435,3
61,5715,3
61,5845,1
61,6003,1
61,6079,1
61,6238,2
61,6261,1
61,6285,1
61,6293,1
61,6337,1
61,6428,1
61,6436,3
61,6469,1
61,6562,1
61,6723,2
61,6787,1
61,6798,1
61,6808,1
61,6990,1
61,6994,1
61,6999,1
61,7045,1
61,7060,1
61,7177,1
61,7178,1
61,7377,1
61,7467,1
61,7685,2
61,7742,1
61,7818,1
61,7903,2
61,8091,1
61,8164,6
61,8178,1
61,8222,3
61,8257,1
61,8546,1
61,8913,1
61,9019,1
61,9054,1
61,9154,1
61,9227,1
61,10209,1
61,10409,5
62,56,127
62,135,3
62,707,1
62,5669,1
63,57,1
63,89,2
63,351,1
63,1021,1
63,1108,1
63,1697,1
63,3204,1
63,3425,3
63,7578,1
64,29,1
64,50,1
64,58,6
64,99,5
64,102,1
64,244,3
64,265,4
64,271,1
64,332,1
64,381,1
64,408,1
64,438,2
64,476,1
64,508,1
64,614,1
64,730,1
64,742,1
64,760,5
64,1393,1
64,1456,5
64,1502,1
64,1601,2
64,2260,5
64,2437,1
64,2519,1
64,2991,2
64,3057,1
64,3194,1
64,3248,3
64,3738,1
64,3750,1
64,3757,1
64,3852,1
64,6938,1
64,8029,13
64,8117,2
64,8421,2
64,10139,1
64,10531,1
65,59,2
65,378,2
65,7507,1
65,9427,1
66,60,2
66,148,1
66,532,1
66,605,2
66,1697,1
66,5466,1
66,7653,1
67,22,1
67,61,1
67,102,2
67,152,2
67,1704,1
68,22,2
68,63,1
68,178,1
68,340,1
68,2673,1
68,4001,4
68,4017,1
68,6003,1
68,6982,1
68,8337,2
69,64,2
69,134,2
69,342,1
69,414,1
69,1140,1
69,3026,2
69,3790,1
70,29,1
70,37,1
70,65,1
70,96,1
70,134,9
70,283,1
70,295,2
70,556,1
70,614,1
70,1153,1
70,1333,1
70,1730,1
70,1930,1
70,3512,1
70,4885,1
70,5399,1
70,6938,1
70,7095,1
70,7941,1
71,22,2
71,29,1
71,31,5
71,56,12
71,66,39
71,85,9
71,369,2
71,378,3
71,707,3
71,804,24
71,1565,26
71,1984,3
71,1993,9
71,4286,2
71,4830,8
71,7556,6
71,8515,3
71,9740,3
72,0,1
72,67,1
72,1047,7
72,1644,1
72,5884,7
73,68,1
73,134,1
73,283,1
73,415,1
73,1469,1
73,9004,1
74,19,1
74,29,1
74,51,1
74,69,2
74,102,1
74,152,5
74,171,4
74,265,1
74,281,1
74,478,1
74,1021,1
74,1071,1
74,1115,1
74,1199,1
74,1397,1
74,1461,4
74,1929,1
74,2002,1
74,2149,1
74,2600,2
74,2739,1
74,3153,1
74,3204,1
74,3410,1
74,6595,1
74,7290,2
74,9090,2
75,19,1
75,26,1
75,50,1
75,250,1
75,381,1
75,550,1
76,19,1
76,22,1
76,51,1
76,70,1
76,518,2
76,3007,1
77,3,2
77,29,1
77,69,1
77,71,1
77,102,2
77,107,6
77,152,2
77,170,1
77,252,1
77,283,4
77,351,3
77,374,1
77,380,1
77,450,1
77,463,2
77,478,3
77,597,3
77,642,1
77,1017,1
77,1356,4
77,2031,2
77,2170,1
77,2201,2
77,2538,2
77,3204,1
77,3515,1
77,3849,1
77,4196,2
77,4627,1
77,8698,1
77,9104,5
78,72,21
78,265,1
78,351,1
78,387,1
78,390,1
78,1537,1
78,2735,1
78,3818,2
79,32,1
79,73,125
79,152,2
79,192,1
79,467,1
79,571,6
79,686,2
79,1509,2
79,1695,1
79,1808,1
79,1836,1
79,1858,14
79,2085,1
79,2803,1
79,2974,1
79,3139,2
79,3281,1
79,4030,21
79,4515,1
79,4623,1
79,4855,1
79,5167,1
79,5198,1
79,5359,1
79,5425,3
79,5426,5
79,6701,1
79,7265,1
79,7488,1
80,3,2
80,22,10
80,63,1
80,69,2
80,71,7
80,99,3
80,107,1
80,152,2
80,170,2
80,186,1
80,266,2
80,369,1
80,478,3
80,831,1
80,1338,1
80,1505,1
80,1849,3
80,1906,1
80,2028,1
80,2712,1
80,3109,1
80,3191,1
80,3548,1
80,3809,4
80,5164,2
80,5656,1
80,7330,1
80,7434,3
80,8437,1
80,8667,1
81,35,1
81,37,1
81,58,2
81,74,1
81,134,1
81,244,3
81,265,1
81,470,1
81,731,1
81,941,1
81,1109,1
81,1462,1
81,1655,53
81,2154,1
81,2517,2
81,2859,1
81,4190,2
81,4659,1
81,5794,1
81,5797,1
81,6938,1
81,7265,2
81,8345,1
81,10221,2
81,10411,1
82,19,26
82,37,2
82,51,3
82,134,26
82,152,2
82,704,3
82,712,1
82,915,2
82,940,1
82,2425,20
82,3251,1
82,4076,1
82,4491,1
82,6006,1
82,6500,5
82,8481,1
83,22,1
83,29,4
83,75,2
83,77,1
83,702,1
83,860,1
83,10102,1
84,22,3
84,26,1
84,32,1
84,76,7
84,102,4
84,169,1
84,284,1
84,309,1
84,550,5
84,774,5
84,1552,1
84,1816,66
84,2431,3
84,3490,4
84,4759,5
84,7209,3
84,8763,1
84,9361,1
85,31,1
85,78,8
85,2361,1
86,79,52
86,152,1
86,274,1
86,588,1
86,745,1
86,1349,1
86,1977,1
86,2255,3
86,2304,3
86,2409,12
86,2508,1
86,2669,12
86,2898,1
86,3392,1
86,3436,11
86,4020,1
86,4260,9
86,4422,1
86,5068,3
86,5203,1
86,5935,1
86,6073,1
86,6255,1
86,6369,2
86,6466,2
86,6479,2
86,6595,1
86,7064,1
86,9575,1
87,19,4
87,22,1
87,29,1
87,32,1
87,80,1
87,99,1
87,102,2
87,134,2
87,244,1
87,1596,2
87,2590,20
87,2942,1
87,6326,3
87,7874,2
87,8127,2
88,5,2
88,18,1
88,19,2
88,26,1
88,29,1
88,37,1
88,50,9
88,53,1
88,69,7
88,89,1
88,99,4
88,109,1
88,136,1
88,265,1
88,394,1
88,437,1
88,441,1
88,448,1
88,668,2
88,860,1
88,1144,4
88,1286,2
88,1400,1
88,2147,1
88,4330,1
88,4718,2
88,5362,1
88,5777,2
88,6177,1
88,6836,1
88,11028,1
89,2,1
89,22,2
89,37,3
89,58,1
89,59,1
89,69,1
89,83,27
89,95,2
89,152,1
89,170,2
89,303,2
89,394,1
89,455,1
89,596,14
89,642,1
89,699,5
89,706,1
89,823,1
89,955,1
89,1028,1
89,1222,1
89,1405,1
89,1410,2
89,1452,1
89,1469,2
89,1486,1
89,1498,1
89,1688,1
89,1757,1
89,1906,2
89,2049,1
89,2162,2
89,2273,2
89,2282,1
89,2662,1
89,2890,1
89,4141,2
89,5182,1
89,5336,2
89,5790,1
89,5953,1
89,7626,1
89,8345,1
89,10109,1
90,37,4
90,84,8
90,166,1
90,304,1
90,394,4
90,609,2
90,640,1
90,981,1
90,2006,1
90,2964,1
90,4836,1
90,4934,1
90,7768,1
90,9290,1
91,56,6
91,66,34
91,76,1
91,85,101
91,128,115
91,257,2
91,296,1
91,378,3
91,707,11
91,854,2
91,1151,1
91,1282,1
91,2442,1
91,4069,3
91,5669,18
91,6957,1
91,7081,1
91,7231,2
91,8400,1
91,10201,17
92,31,2
92,37,1
92,86,13
92,108,1
92,152,1
92,2118,1
92,2584,1
92,2879,1
92,3085,1
92,3285,1
92,3940,1
93,19,1
93,22,1
93,37,2
93,69,2
93,112,1
93,394,1
94,22,12
94,29,2
94,57,1
94,87,1
94,98,1
94,107,1
94,122,3
94,136,1
94,152,3
94,166,50
94,185,1
94,223,1
94,265,6
94,309,10
94,326,14
94,356,6
94,360,1
94,394,1
94,450,3
94,478,11
94,506,2
94,542,13
94,767,3
94,799,1
94,804,5
94,806,4
94,915,1
94,1187,1
94,1370,6
94,1406,1
94,1632,5
94,1695,1
94,2064,1
94,2083,12
94,2238,1
94,2267,1
94,2373,1
94,2431,1
94,2449,2
94,2708,7
94,2905,2
94,2971,1
94,3060,6
94,3167,6
94,3191,1
94,3204,48
94,3240,1
94,3287,2
94,3292,1
94,3310,2
94,3485,1
94,3541,1
94,4181,1
94,5343,15
94,6444,10
94,6641,2
94,6682,2
94,6710,1
94,6805,2
94,7385,2
94,8005,1
94,8508,5
94,8681,1
94,9349,1
95,19,1
95,22,2
95,29,1
95,53,1
95,88,2
95,108,1
95,377,8
95,394,1
95,1146,2
95,1416,1
95,1921,1
95,6182,1
95,6223,1
95,8294,2
96,19,1
96,22,1
96,29,4
96,37,1
96,50,3
96,69,2
96,89,1
96,102,1
96,130,1
96,152,1
96,271,1
96,365,1
96,381,1
96,1688,1
96,2989,1
97,69,2
97,90,3
97,271,3
97,291,2
97,679,1
97,727,2
97,1048,1
97,1086,4
97,1483,1
97,1514,1
97,1872,1
97,2492,1
97,2728,1
97,2834,1
97,4634,1
97,4828,2
97,7535,1
97,8898,1
97,10294,1
97,10490,2
98,3,2
98,55,2
98,61,4
98,68,1
98,69,1
98,72,1
98,96,2
98,107,1
98,142,3
98,170,1
98,244,2
98,279,1
98,284,1
98,342,3
98,376,3
98,390,2
98,400,2
98,416,2
98,417,1
98,463,1
98,546,2
98,550,1
98,582,1
98,589,2
98,632,1
98,672,1
98,701,9
98,713,3
98,727,2
98,773,1
98,822,1
98,824,2
98,838,6
98,937,1
98,947,1
98,948,2
98,966,1
98,988,1
98,1005,2
98,1024,3
98,1027,1
98,1108,1
98,1137,1
98,1213,10
98,1224,1
98,1242,2
98,1247,1
98,1317,6
98,1318,2
98,1456,2
98,1556,3
98,1566,1
98,1589,2
98,1613,1
98,1660,1
98,1664,2
98,1673,1
98,1681,1
98,1689,3
98,1907,1
98,1924,6
98,1961,1
98,2008,3
98,2014,1
98,2042,1
98,2082,1
98,2097,7
98,2144,2
98,2177,1
98,2182,1
98,2199,2
98,2270,2
98,2287,2
98,2297,3
98,2371,1
98,2455,9
98,2496,2
98,2580,1
98,2702,1
98,2876,2
98,2906,1
98,2934,1
98,3017,2
98,3075,2
98,3138,1
98,3169,2
98,3192,1
98,3226,1
98,3335,2
98,3394,2
98,3461,1
98,3537,1
98,3591,2
98,3646,1
98,3737,3
98,3748,1
98,3809,1
98,3818,2
98,4255,2
98,4277,1
98,4323,4
98,4335,1
98,4508,2
98,4684,1
98,4744,1
98,4905,3
98,5085,1
98,5302,1
98,5356,2
98,5379,1
98,5547,1
98,5681,2
98,5708,6
98,5715,1
98,5728,1
98,5741,1
98,5860,1
98,5909,1
98,5946,2
98,6001,1
98,6079,1
98,6441,2
98,6521,1
98,6562,1
98,6691,1
98,6702,1
98,6707,1
98,6723,2
98,6808,4
98,6878,1
98,6879,1
98,6939,1
98,6964,1
98,6994,4
98,6998,1
98,7084,7
98,7131,1
98,7222,1
98,7238,1
98,7384,3
98,7433,2
98,7513,3
98,7558,1
98,7818,3
98,7848,1
98,7973,4
98,8027,1
98,8136,2
98,8222,3
98,8382,1
98,8425,1
98,8498,2
98,8527,2
98,8649,1
98,8779,4
98,8920,1
98,8982,1
98,9054,1
98,9063,1
98,9385,1
98,9463,6
98,9560,1
98,9883,1
98,9928,2
98,10133,1
98,10209,1
98,10354,1
98,10409,2
98,10799,2
99,91,31
99,598,2
99,2953,48
99,3448,1
99,4000,21
99,5206,1
99,6381,1
99,8027,2
100,92,6
100,134,2
100,178,8
100,281,2
100,774,3
100,804,3
100,1968,1
100,2232,3
100,3007,3
100,3100,5
100,3473,1
100,4450,5
100,5206,3
100,5943,3
100,8013,1
100,8566,8
101,69,1
101,93,2
101,134,1
101,152,1
101,170,1
101,265,1
101,269,1
101,466,1
101,476,1
101,484,1
101,587,1
101,593,1
101,1247,1
101,1403,1
101,1681,1
101,1879,2
101,2002,1
101,2013,2
101,2199,1
101,2699,1
101,2726,1
101,2818,1
101,2856,1
101,4419,1
101,6998,1
102,94,1
102,265,9
102,408,2
102,2212,1
102,2653,1
102,3849,1
102,8142,3
103,19,1
103,61,1
103,95,1
103,152,1
103,931,1
103,1768,2
104,37,1
104,96,1
104,166,2
104,283,1
104,797,1
104,2645,1
104,3896,1
104,6439,1
105,19,1
105,66,1
105,97,11
105,136,1
105,499,1
105,555,2
105,711,4
105,743,1
105,762,1
105,1063,1
105,1507,20
105,2312,1
105,2532,20
105,2992,1
105,3493,5
105,3607,7
105,3732,43
105,3788,4
105,4083,2
105,4918,1
105,5168,18
105,5295,10
105,5366,1
105,5640,11
105,6474,1
105,6516,4
105,7334,1
105,7473,1
105,7808,2
105,8098,1
105,8778,1
106,3,1
106,98,1
106,179,1
106,265,1
106,271,1
106,815,1
106,2768,1
106,8013,1
107,99,8
107,134,1
107,455,1
107,747,1
107,1552,1
107,2102,1
107,2131,1
107,2260,1
107,5137,1
108,101,9
108,244,4
108,868,1
108,1959,1
108,3700,1
108,4979,1
108,9433,1
109,6,2
109,22,41
109,26,2
109,29,21
109,31,1
109,35,2
109,37,27
109,50,6
109,56,2
109,62,1
109,72,2
109,76,1
109,89,12
109,95,4
109,102,1262
109,112,2
109,129,3
109,130,1
109,143,3
109,147,1
109,152,1
109,157,1
109,163,14
109,170,3
109,171,1
109,175,2
109,178,1
109,183,2
109,265,27
109,268,17
109,272,1
109,281,1
109,297,1
109,304,3
109,351,5
109,354,18
109,384,1
109,394,2
109,396,1
109,401,3
109,408,3
109,414,3
109,438,6
109,455,1
109,483,3
109,513,1
109,564,3
109,572,23
109,596,5
109,656,1
109,661,1
109,699,1
109,742,1
109,766,1
109,787,1
109,824,1
109,830,2
109,834,13
109,860,2
109,902,5
109,948,3
109,955,2
109,988,1
109,1017,4
109,1054,1
109,1068,2
109,1089,1
109,1099,1
109,1115,9
109,1249,1
109,1252,1
109,1262,1
109,1280,1
109,1311,2
109,1318,1
109,1338,2
109,1358,1
109,1426,4
109,1455,3
109,1456,3
109,1467,2
109,1473,1
109,1482,1
109,1489,2
109,1509,2
109,1520,2
109,1539,2
109,1560,1
109,1561,1
109,1566,2
109,1583,2
109,1586,1
109,1629,2
109,1641,9
109,1673,1
109,1686,4
109,1704,7
109,1718,5
109,1726,1
109,1766,1
109,1818,1
109,1849,1
109,1909,12
109,1961,1
109,1962,1
109,2153,1
109,2177,1
109,2200,2
109,2260,3
109,2272,1
109,2299,3
109,2300,5
109,2301,8
109,2333,2
109,2441,2
109,2453,6
109,2466,3
109,2491,2
109,2528,3
109,2574,1
109,2840,1
109,2905,1
109,3081,1
109,3092,1
109,3251,1
109,3424,1
109,3446,1
109,3510,1
109,3641,1
109,3689,1
109,3712,1
109,3899,1
109,3939,1
109,3976,8
109,4037,10
109,4060,7
109,4104,2
109,4141,6
109,4199,1
109,4682,1
109,5504,1
109,5529,1
109,5547,1
109,5920,1
109,5965,10
109,6144,3
109,6456,2
109,6606,6
